Id,Degree,Betweenness,Closeness,Eigenvector,Name
Suzanna Lewis,0.00933666268591901,0.0003055120968813317,0.07367980118012236,0.00207493947600569,
Dawn Field,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
George M Garrity,0.008685267614808381,0.0053886709903703065,0.07277695095489785,0.0007980388620200075,
Tanya Gray,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Norman Morrison,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Jeremy Selengut,0.013027901422212572,0.002082923053486722,0.07297008813553303,0.007750594665006827,
Peter Sterk,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Tatiana Tatusova,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Nicholas R. Thomson,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Michael J. Allen,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Samuel V. Angiuoli,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Nelson Axelrod,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Sandra L. Baldauf,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
S. Ballard,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Jeffrey L. Boore,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Guy Cochrane,0.008142438388882858,0.00012053690852727816,0.0701898153248476,0.000797726770292043,
James H. Cole,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Peter Dawyndt,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Paul de Vos,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Claude W. dePamphilis,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Robert A. Edwards,0.00890239930517859,0.0005359693875545344,0.07023629864625477,0.0007981571124175689,
Nadeem Faruque,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Robert A. Feldman,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Jack A. Gilbert,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Paul Gilna,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Frank Oliver Glöckner,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Philip Goldstein,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Robert Guralnick,0.008468135924438172,0.0002113372031313758,0.07020972921230499,0.0007979047022867055,
Dan H. Haft,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
David G. Hancock,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Henning Hermjakob,0.012702203886657257,0.003485876445495966,0.0747480544392784,0.0013579052700135549,
Christiane Hertz‐Fowler,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Ian Joint,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Leonid Kagan,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Matthew D. Kane,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Jessie Kennedy,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
George A. Kowalchuk,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Renzo Kottmann,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Eugene Kolker,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Saul Kravitz,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Nikos C. Kyrpides,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Jim Leebens‐Mack,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Kelvin Li,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Allyson Lister,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Phillip Lord,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Natalia Maltsev,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Victor Markowitz,0.010205189447399848,0.001978529733047553,0.07488376807453229,0.0008026614876649544,
Jennifer B. H. Martiny,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Ilene Karsch‐Mizrachi,0.00933666268591901,0.0008587861335347525,0.07026288819713354,0.0007984286647740112,
Richard Moxon,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Julian Parkhill,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Lita M. Proctor,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Owen White,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Andrew J. Spiers,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Robert Stevens,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Paul Swift,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Chris Taylor,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Yoshio Tateno,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Adrian Tett,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Sarah L. Turner,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
David W. Ussery,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Robert Vaughan,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Naomi Ward,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Trish Whetzel,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Ingio San Gil,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Gareth A. Wilson,0.007708175008142438,0.0,0.07016328104063066,0.0007975033101559391,
Anil Wipat,0.008793833459993485,0.0005059356034785726,0.07022965440269728,0.000798092296531358,
Jianfang Liu,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Tara M. Lichtenberg,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Katherine A. Hoadley,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Laila Poisson,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Alexander J. Lazar,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Andrew D. Cherniack,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Albert J. Kovatich,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Christopher C. Benz,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Douglas A. Levine,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Adrian V. Lee,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Larsson Omberg,0.019650417978503962,0.0002588903448615713,0.0580134153857086,3.3530266768646824e-05,
Denise M. Wolf,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Craig D. Shriver,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Vésteinn Thórsson,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Hai Hu,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Rory Johnson,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
John A. Demchok,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Ina Felau,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Melpomeni Kasapi,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Martin L. Ferguson,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Carolyn M. Hutter,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Heidi J. Sofia,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Roy Tarnuzzer,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Linghua Wang,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Liming Yang,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Jean C. Zenklusen,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Jiashan Zhang,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Sudha Chudamani,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Jia Liu,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Laxmi Lolla,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Rashi Naresh,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Todd Pihl,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Qiang Sun,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Yunhu Wan,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Ye Wu,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Juok Cho,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Timothy Defreitas,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Scott Frazer,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Nils Gehlenborg,0.012376506351101943,0.0028094119532269144,0.06009370865233228,2.347458317761321e-05,
David I. Heiman,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Jaegil Kim,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Michael S. Lawrence,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Pei Lin,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Thomas J. Giordano,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Michael S. Noble,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Gordon Saksena,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Doug Voet,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Hailei Zhang,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Brady Bernard,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Nyasha Chambwe,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Varsha Dhankani,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Theo Knijnenburg,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Roger Kramer,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Kalle Leinonen,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Yuexin Liu,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Michael B. Miller,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Sheila M. Reynolds,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Ilya Shmulevich,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Wei Zhang,0.01574204755184019,0.0041016565886139045,0.061173177050998104,2.3815636476489936e-05,
Rehan Akbani,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Bradley M. Broom,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Apurva M. Hegde,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Zhenlin Ju,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Rupa S. Kanchi,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Anil Korkut,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Jun Li,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Han Liang,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Shiyun Ling,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Wenbin Liu,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Yiling Lu,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Gordon B. Mills,0.019650417978503962,0.0002588903448615713,0.0580134153857086,3.3530266768646824e-05,
Kwok-Shing Ng,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Arvind Rao,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Michael Ryan,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Jing Wang,0.011725111279991315,0.0008294670733020888,0.05769780653539388,2.345682622881101e-05,
John N. Weinstein,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Jiexin Zhang,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Adam Abeshouse,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Joshua Armenia,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Debyani Chakravarty,0.019650417978503962,0.0002590779465607463,0.0580134153857086,3.3530266768646824e-05,
Walid K. Chatila,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Ino de Bruijn,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Galen F. Gao,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Benjamin E. Gross,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Zachary Heins,0.019650417978503962,0.0002588903448615713,0.0580134153857086,3.3530266768646824e-05,
Ritika Kundra,0.019650417978503962,0.0002588903448615713,0.0580134153857086,3.3530266768646824e-05,
Konnor La,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Marc Ladanyi,0.019650417978503962,0.0002588903448615713,0.0580134153857086,3.3530266768646824e-05,
Augustin Luna,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Moriah G. Nissan,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Angelica Ochoa,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Sarah Phillips,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Ed Reznik,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Francisco Sanchez‐Vega,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
Chris Sander,0.011725111279991315,6.223991365628951e-05,0.05767987543243827,2.3896555093458086e-05,
Nikolaus Schultz,0.020410378894799696,0.00032442230705073645,0.058045166277631975,3.361619925949592e-05,
Robert E. Sheridan,0.010639452828140267,0.0,0.05763509639708975,2.3432100749983055e-05,
S. Onur Sumer,0.011725111279991315,6.223991365628951e-05,0.05767987543243827,2.3896555093458086e-05,
John Vivian,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Arjun A. Rao,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Frank Austin Nothaft,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Christopher Ketchum,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Joel Armstrong,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Adam M. Novak,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Jacob Pfeil,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Jake Narkizian,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Alden Deran,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Audrey Musselman-Brown,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Hannes Schmidt,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Peter Amstutz,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Brian Craft,0.003691238736293562,0.00016239437284615023,0.0542490081615574,4.518701946516842e-07,
Mary J. Goldman,0.003691238736293562,0.00016227678097587784,0.0542490081615574,4.518701946516842e-07,
Kate R. Rosenbloom,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Melissa Cline,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Brian D. O’Connor,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Megan Hanna,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Chet Birger,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
W. James Kent,0.005428292259255238,0.0021733373129929037,0.05480162963688735,4.5180776311557156e-07,
David A. Patterson,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Anthony D. Joseph,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Jingchun Zhu,0.003691238736293562,0.00016227678097587784,0.0542490081615574,4.518701946516842e-07,
Alexander Wait Zaranek,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
David Haussler,0.003691238736293562,0.00016227678097587784,0.0542490081615574,4.518701946516842e-07,
Benedict Paten,0.002822711974812724,0.0,0.05421731371437326,4.505084731374404e-07,
Da Wei Huang,0.00021713169037020953,0.0,0.0004433105345058445,3.789003144656619e-59,
Brad T. Sherman,0.0007599609162957334,7.867944420840611e-08,0.0007599609162957334,1.155063228547499e-58,
Richard A. Lempicki,0.0007599609162957334,7.862247140304159e-08,0.0007599609162957334,1.155063228547499e-58,
Glynn Dennis,0.0006513950711106286,0.0,0.0006649658017587667,1.101673857411244e-58,
Douglas A Hosack,0.0006513950711106286,0.0,0.0006649658017587667,1.101673857411244e-58,
Jun Yang,0.0006513950711106286,0.0,0.0006649658017587667,1.101673857411244e-58,
Wei Gao,0.0006513950711106286,0.0,0.0006649658017587667,1.101673857411244e-58,
H. Clifford Lane,0.0006513950711106286,0.0,0.0006649658017587667,1.101673857411244e-58,
Jianjiong Gao,0.010639452828140267,1.4269431419514916e-05,0.05359111215555569,1.2939179278016036e-05,
Bülent Arman Aksoy,0.0013027901422212572,0.0,0.04822956387259878,1.2581433066078978e-06,
Uğur Doğrusöz,0.0013027901422212572,0.0,0.04822956387259878,1.2581433066078978e-06,
Gideon Dresdner,0.0013027901422212572,0.0,0.04822956387259878,1.2581433066078978e-06,
Benjamin Groß,0.010639452828140267,1.4259098739269069e-05,0.05359111215555569,1.2939179278016036e-05,
Yichao Sun,0.0013027901422212572,0.0,0.04822956387259878,1.2581433066078978e-06,
Anders J. Skanderup,0.0013027901422212572,0.0,0.04822956387259878,1.2581433066078978e-06,
Rileen Sinha,0.0013027901422212572,0.0,0.04822956387259878,1.2581433066078978e-06,
Erik Larsson,0.0013027901422212572,0.0,0.04822956387259878,1.2581433066078978e-06,
Ethan Cerami,0.010639452828140267,1.4259098739269069e-05,0.05359111215555569,1.2939179278016036e-05,
Fabrice André,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Mónica Arnedos,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Alexander S. Baras,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
José Baselga,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Philippe L. Bédard,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Michael F. Berger,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Mariska Bierkens,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Fabien Calvo,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Kristen K. Dang,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Nancy E. Davidson,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Catherine Del Vecchio Fitz,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Semih Doğan,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Raymond N. DuBois,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Matthew D. Ducar,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
P. Andrew Futreal,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Francisco Moacir Pinheiro Garcia,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Stuart M. Gardos,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Christopher D. Gocke,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Justin Guinney,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Stephanie Hintzen,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Hugo M. Horlings,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Jan Hudeček,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
David M. Hyman,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Suzanne Kamel‐Reid,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Cyriac Kandoth,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Walter Kinyua,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Priti Kumari,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Céline Lefèbvre,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Michele L. Lenoue-Newton,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Eva M. Lepisto,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Mia Levy,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Neal I. Lindeman,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
James Lindsay,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
David Liu,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Zhibin Lu,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Laura E. MacConaill,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Ian Maurer,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
David S. Maxwell,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Gerrit A. Meijer,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Funda Meric‐Bernstam,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Christine Micheel,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Clinton Miller,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Nathanael D. Moore,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Petra M. Nederlof,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
John A. Orechia,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Ben Ho Park,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Trevor J. Pugh,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Brendan Reardon,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Barrett J. Rollins,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Mark J. Routbort,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Charles L. Sawyers,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Deborah Schrag,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Kenna Shaw,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Priyanka Shivdasani,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Lillian L. Siu,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
David B. Solit,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Gabe S. Sonke,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Jean Charles Soria,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Parin Sripakdeevong,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Natalie Stickle,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Thomas Stricker,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Shawn M. Sweeney,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Barry S. Taylor,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Jelle J. ten Hoeve,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Stacy B. Thomas,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Eliezer M. Van Allen,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Laura van ’t Veer,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Tony van de Velde,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Harm van Tinteren,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Victor E. Velculescu,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Carl Virtanen,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Emile E. Voest,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Lucy Lu Wang,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Chetna Wathoo,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Stuart Watt,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Celeste Yu,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Thomas Yu,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Emily Yu,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Hongxin Zhang,0.009662360221474323,0.0,0.05355631775291538,1.2387295422704696e-05,
Nello Cristianini,0.00010856584518510477,0.0,0.0057933407888480105,2.8031641522050016e-13,
John Shawe‐Taylor,0.0030398436651829334,4.088368512958163e-06,0.007247182963996181,2.7755797910290958e-11,
Ian Goodfellow,0.0035826728911084573,0.0002130668975022427,0.009343181958485273,2.0264086842081856e-09,
Dumitru Erhan,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Pierre Carrier,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Aaron Courville,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Mehdi Mirza,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Ben Hamner,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Will Cukierski,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Yichuan Tang,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
David S. Thaler,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Dong‐Hyun Lee,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Yingbo Zhou,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Chetan Ramaiah,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Fangxiang Feng,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Ruifan Li,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Xiaojie Wang,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Dimitris Athanasakis,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Maxim Milakov,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
John Park,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Radu Tudor Ionescu,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
Marius Popescu,0.0029312778199978287,0.0,0.0072403005490256234,2.7752995193341605e-11,
