Id,Degree,Betweenness,Closeness,Eigenvector
Paula Broughton,0.0008685267614808381,0.0,0.034262399699599086,1.42285548797357e-14
C. T. Dollery,0.0008685267614808381,0.0,0.034262399699599086,1.42285548797357e-14
Matthew F. Hudson,0.0008685267614808381,0.0,0.034262399699599086,1.42285548797357e-14
A.F. Lever,0.0008685267614808381,0.0,0.034262399699599086,1.42285548797357e-14
T W Meade,0.0008685267614808381,0.0,0.034262399699599086,1.42285548797357e-14
G Rose,0.0008685267614808381,0.0,0.034262399699599086,1.42285548797357e-14
M. L. Williams,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Robert F. Landel,0.00021713169037020953,0.0,0.00021713169037020953,0.0
John D. Ferry,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Stefka Tyanova,0.0007599609162957334,0.0,0.0478780908481177,2.0070142469811372e-07
Tikira Temu,0.0007599609162957334,0.0,0.0478780908481177,2.0070142469811372e-07
Pavel Sinitcyn,0.0007599609162957334,0.0,0.0478780908481177,2.0070142469811372e-07
Arthur Carlson,0.0007599609162957334,0.0,0.0478780908481177,2.0070142469811372e-07
Marco Y. Hein,0.0007599609162957334,0.0,0.0478780908481177,2.0070142469811372e-07
Tamar Geiger,0.0007599609162957334,0.0,0.0478780908481177,2.0070142469811372e-07
Matthias Mann,0.0007599609162957334,0.0,0.0478780908481177,2.0070142469811372e-07
Jürgen Cox,0.003148409510368038,0.0004303969749618398,0.05755913139175942,2.3013375772069787e-05
Yasset Pérez‐Riverol,0.003908370426663772,8.47802263527271e-05,0.06336613833141969,0.00031422648388217
Attila Csordás,0.005645423949625448,0.00034042700744521114,0.06915030520593451,0.0005725984842908251
Jingwen Bai,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Manuel Bernal Llinares,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Suresh Hewapathirana,0.002388448594072305,0.0,0.057527909855940564,2.300182826097685e-05
Deepti J Kundu,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Avinash Inuganti,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Johannes Griss,0.003908370426663772,8.47802263527271e-05,0.06336613833141969,0.00031422648388217
Gerhard Mayer,0.004668331342959505,0.0002552672700163858,0.06846792185658147,0.00031121334625547076
Martin Eisenacher,0.004668331342959505,0.0002552672700163858,0.06846792185658147,0.00031121334625547076
Enrique Pérez,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Julian Uszkoreit,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Julianus Pfeuffer,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Timo Sachsenberg,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Şule Yılmaz,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Shivani Tiwary,0.002388448594072305,0.0,0.057527909855940564,2.300182826097685e-05
Enrique Audain,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Mathias Walzer,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Andrew F. Jarnuczak,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Tobias Ternent,0.002388448594072305,0.0,0.057527909855940564,2.3001828260976845e-05
Juan Antonio Vizcaíno,0.005645423949625448,0.00034042700744521114,0.06915030520593451,0.0005725984842908253
Minqing Hu,0.00021713169037020953,0.0,0.0003392682662034524,0.0
Bing Liu,0.0005428292259255238,1.886051599306923e-07,0.0005428292259255238,0.0
Junsheng Cheng,0.00021713169037020953,0.0,0.0003392682662034524,0.0
Lei Zhang,0.00021713169037020953,0.0,0.0003392682662034524,0.0
Shuai Wang,0.00021713169037020953,0.0,0.0003392682662034524,0.0
Masatoshi Nei,0.00010856584518510477,0.0,0.03516972271026164,2.2244046778549968e-13
Sudhir Kumar,0.0005428292259255238,6.165031165234505e-05,0.04014045291651327,2.4797592188337516e-11
M Nei,0.0003256975355553143,0.0,0.04013611270427166,2.457908389081712e-11
Joel T. Dudley,0.0010856584518510477,0.0003691474492743475,0.046732826179712514,2.71184845240327e-09
Koichiro Tamura,0.0003256975355553143,0.0,0.04013611270427166,2.457908389081712e-11
S. Blair Hedges,0.00021713169037020953,0.0,0.04013394295009801,2.435861850426011e-11
Emmanuel Paradis,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Klaus Schliep,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Ala Al‐Fuqaha,0.0005428292259255238,1.5717096660891023e-08,0.0005428292259255238,0.0
Mohsen Guizani,0.0005428292259255238,1.5717096660891023e-08,0.0005428292259255238,0.0
Mehdi Mohammadi,0.0005428292259255238,1.5717096660891023e-08,0.0005428292259255238,0.0
Mohammed Aledhari,0.00043426338074041906,0.0,0.00045235768827126986,0.0
Moussa Ayyash,0.00043426338074041906,0.0,0.00045235768827126986,0.0
Sameh Sorour,0.0003256975355553143,0.0,0.00038773516137537416,0.0
R. Dale Wilson,0.00010856584518510477,0.0,0.0005711507507564208,0.0
John W. Creswell,0.000977092606665943,1.0019649121318029e-06,0.0010104974821075136,0.0
Michael D. Fetters,0.0003256975355553143,3.5363467487004806e-08,0.000691393014073562,0.0
Leslie Curry,0.00043426338074041906,4.243616098440577e-07,0.0007298037370776488,0.0
Nataliya V. Ivankova,0.00021713169037020953,0.0,0.0005971121485180762,0.0
Sheldon L. Stick,0.00021713169037020953,0.0,0.0005971121485180762,0.0
Ann C. Klassen,0.0003256975355553143,0.0,0.0006255460603522703,0.0
Vicki L. Plano Clark,0.0003256975355553143,0.0,0.0006255460603522703,0.0
Katherine Clegg Smith,0.0003256975355553143,0.0,0.0006255460603522703,0.0
Timothy C. Guetterman,0.00021713169037020953,0.0,0.0005971121485180762,0.0
D.B. Miracle,0.00010856584518510477,0.0,0.00010856584518510477,0.0
O.N. Senkov,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Alain F. Zuur,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Elena N. Ieno,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Chris S. Elphick,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Mojtaba Vaismoradi,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Hannele Turunen,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Terese Bondas,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Denise F. Polit,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Cheryl Tatano Beck,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Pang‐Ning Tan,0.0006513950711106286,1.5442047469325433e-06,0.000748411358297318,0.0
Michael M. Steinbach,0.00021713169037020953,0.0,0.0005766448170487532,0.0
Jaideep Srivastava,0.00043426338074041906,8.251475746967789e-07,0.0008375079485708082,0.0
Robert Cooley,0.00043426338074041906,8.251475746967789e-07,0.0008375079485708082,0.0
Mukund Deshpande,0.0003256975355553143,0.0,0.0006764487276918066,0.0
Michael Steinbach,0.00021713169037020953,0.0,0.0005766448170487532,0.0
Robert J. Gillies,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Paul E. Kinahan,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Hedvig Hricak,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Oliver P. John,0.002388448594072305,0.00018478590544209578,0.043915863749832175,3.014759191928255e-09
Sanjay Srivastava,0.00010856584518510477,0.0,0.03803461635795446,2.6304996273690294e-11
Laura P. Naumann,0.00021713169037020953,0.0,0.03803656505230623,2.653777897760416e-11
Christopher J. Soto,0.00021713169037020953,0.0,0.03803656505230623,2.6537778977604166e-11
Harry T. Reis,0.002388448594072305,6.16267360073537e-05,0.04391066875796492,3.040600621461766e-09
John A. Bargh,0.0022798827488872,0.0,0.04390807172290709,3.0403678932352992e-09
Susan T. Fiske,0.0020627510585169906,0.0,0.04390807172290709,3.0140689841936284e-09
Marilynn B. Brewer,0.0020627510585169906,0.0,0.04390807172290709,3.0140689841936284e-09
Eliot R. Smith,0.0020627510585169906,0.0,0.04390807172290709,3.0140689841936284e-09
Stephen G. West,0.0022798827488872,0.00012320632072472475,0.043913266100255116,3.014530443624751e-09
Elizabeth Levy Paluck,0.0020627510585169906,0.0,0.04390807172290709,3.014068984193628e-09
Jim Blascovich,0.0020627510585169906,0.0,0.04390807172290709,3.014068984193628e-09
Elliot T. Berkman,0.0020627510585169906,0.0,0.04390807172290709,3.0140689841936284e-09
Eric Turkheimer,0.0020627510585169906,0.0,0.04390807172290709,3.014068984193628e-09
Norbert L. Kerr,0.0020627510585169906,0.0,0.04390807172290709,3.0140689841936284e-09
Karen S. Quigley,0.0020627510585169906,0.0,0.04390807172290709,3.014068984193628e-09
Michael J. Richardson,0.0020627510585169906,0.0,0.04390807172290709,3.0140689841936284e-09
Bertram Gawronski,0.0020627510585169906,0.0,0.04390807172290709,3.0140689841936284e-09
Richard E. Heyman,0.0020627510585169906,0.0,0.04390807172290709,3.014068984193628e-09
Jon A. Krosnick,0.0020627510585169906,0.0,0.04390807172290709,3.0140689841936284e-09
Michael R. Maniaci,0.0020627510585169906,0.0,0.04390807172290709,3.014068984193628e-09
Leandre R. Fabrigar,0.0021713169037020953,6.16267360073537e-05,0.04391066875796492,3.0142976609237293e-09
Keith F. Widaman,0.002388448594072305,0.0015869709669468278,0.051847033779657305,2.928523751910958e-07
Pamela Baxter,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Susan M. Jack,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Bo Pang,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Lillian Lee,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Reinhard F. Stocker,0.0024970144392574096,0.0,0.0024970144392574096,0.0
D Qin,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Gian‐Kasper Plattner,0.002714146129627619,0.0,0.0024970144392574096,0.0
Melinda Tignor,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Steve Allen,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Judith Boschung,0.0024970144392574096,0.0,0.0024970144392574096,0.0
T. F. Stocker,0.002714146129627619,0.0,0.0024970144392574096,0.0
S. Allen,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Alexander Nauels,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Yubin Xia,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Vincent Bex,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Pauline M. Midgley,0.002714146129627619,0.0,0.0024970144392574096,0.0
Meredith Collins,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Reto Knutti,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Julie M. Arblaster,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Jean‐Louis Dufresne,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Thierry Fichefet,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Pierre Friedlingstein,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Michael Wehner,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Thomas F. Stocker,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Simon J. Allen,0.0024970144392574096,0.0,0.0024970144392574096,0.0
F. M. Midgley,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Allen Sk,0.0024970144392574096,0.0,0.0024970144392574096,0.0
SG Allen,0.0024970144392574096,0.0,0.0024970144392574096,0.0
Richard G. Côté,0.001845619368146781,0.0,0.06280328878190619,0.0003058023879298611
José A. Dianes,0.003799804581478667,6.10473051900425e-05,0.06861346364980712,0.0005692905103519285
Antonio Fabregat,0.001845619368146781,0.0,0.06280328878190619,0.0003058023879298611
Joseph Foster,0.001845619368146781,0.0,0.06280328878190619,0.0003058023879298611
Emanuele Alpi,0.012593638041472153,0.0007672251824744474,0.06804744974252182,0.029357399092539788
Melih Birim,0.001845619368146781,0.0,0.06280328878190619,0.0003058023879298611
Javier Contell,0.001845619368146781,0.0,0.06280328878190619,0.0003058023879298611
Gavin O’Kelly,0.001845619368146781,0.0,0.06280328878190619,0.0003058023879298611
Andreas Schoenegger,0.001845619368146781,0.0,0.06280328878190619,0.0003058023879298611
David Ovelleiro,0.001845619368146781,0.0,0.06280328878190619,0.0003058023879298611
Florian Reisinger,0.003799804581478667,6.10473051900425e-05,0.06861346364980712,0.0005692905103519283
Daniel Ríos,0.003799804581478667,6.10473051900425e-05,0.06861346364980712,0.0005692905103519285
Rui Wang,0.004668331342959505,0.0005527409571293541,0.06866423202838633,0.000569620026226951
Eric W. Deutsch,0.00705677993703181,0.0005928077233603548,0.06659469650976974,0.0003070340388092828
Zhi Sun,0.0026055802844425144,0.0,0.0663210359738175,0.00030274023578758533
Terry Farrah,0.0026055802844425144,0.0,0.0663210359738175,0.00030274023578758533
Pierre‐Alain Binz,0.0026055802844425144,0.0,0.0663210359738175,0.00030274023578758533
Ioannis Xénarios,0.00477689718814461,0.0005911844859901535,0.06867058335870067,0.0014751002110167386
Alex Campos,0.0026055802844425144,0.0,0.0663210359738175,0.00030274023578758533
Robert J. Chalkley,0.0026055802844425144,0.0,0.0663210359738175,0.0003027402357875852
Hans‐Joachim Kraus,0.0026055802844425144,0.0,0.0663210359738175,0.00030274023578758533
Juan Pablo Albar,0.0026055802844425144,0.0,0.0663210359738175,0.0003027402357875852
Salvador Martínez‐Bartolomé,0.0026055802844425144,0.0,0.0663210359738175,0.00030274023578758533
Rolf Apweiler,0.014222125719248725,0.003648067109462725,0.0745379193464772,0.025577671235922687
Gilbert S. Omenn,0.0026055802844425144,0.0,0.0663210359738175,0.0003027402357875852
Lennart Martens,0.0026055802844425144,0.0,0.0663210359738175,0.00030274023578758533
Andrew R. Jones,0.0026055802844425144,0.0,0.0663210359738175,0.00030274023578758533
Chris Beaumont,0.0003256975355553143,0.0,0.0003256975355553143,0.0
D. A. Belsley,0.0003256975355553143,0.0,0.0003256975355553143,0.0
E. Kuh,0.0003256975355553143,0.0,0.0003256975355553143,0.0
R. E. Welsch,0.0003256975355553143,0.0,0.0003256975355553143,0.0
Alejandro Barredo Arrieta,0.0011942242970361524,0.0,0.001255021170339811,0.0
Natalia Díaz-Rodríguez,0.0011942242970361524,0.0,0.001255021170339811,0.0
Javier Del Ser,0.0011942242970361524,0.0,0.001255021170339811,0.0
Adrien Bennetot,0.0011942242970361524,0.0,0.001255021170339811,0.0
Siham Tabik,0.0011942242970361524,0.0,0.001255021170339811,0.0
Alberto Barbado,0.0011942242970361524,0.0,0.001255021170339811,0.0
Salvador García,0.0013027901422212572,1.178782249566827e-07,0.00130731371910397,0.0
Sergio Gil-López,0.0011942242970361524,0.0,0.001255021170339811,0.0
Daniel Molina,0.0011942242970361524,0.0,0.001255021170339811,0.0
Richard Benjamins,0.0011942242970361524,0.0,0.001255021170339811,0.0
Raja Chatila,0.0011942242970361524,0.0,0.001255021170339811,0.0
Francisco Herrera,0.0016284876777765715,1.532416924436875e-06,0.001651343645183962,0.0
Julián Luengo,0.00021713169037020953,0.0,0.0009228096840733905,0.0
Manuel J. Cobo,0.0005428292259255238,3.3005902987871156e-07,0.0010819148020170784,0.0
A.G. López‐Herrera,0.0003256975355553143,0.0,0.0010121138470482348,0.0
Enrique Herrera–Viedma,0.0005428292259255238,3.3005902987871156e-07,0.0010819148020170784,0.0
Nathalie Percie du Sert,0.003908370426663772,0.0018269023753485713,0.05467248521179122,8.495992247816121e-09
Viki Hurst,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Amrita Ahluwalia,0.0045597654977744,0.000919450154662125,0.04654822726759753,1.219266518477608e-10
Sabina Alam,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Marc T. Avey,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Monya Baker,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Alejandra Clark,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Ulrich Dirnagl,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Paul Garner,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Stephen T. Holgate,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
David W. Howells,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Natasha A. Karp,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Stanley E. Lazic,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Katie Lidster,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Catriona J. MacCallum,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Esther J. Pearl,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Ole H. Petersen,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Frances Rawle,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Penny S. Reynolds,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Kieron Rooney,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Emily S. Sena,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Shai D. Silberberg,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Thomas Steckler,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Hanno Würbel,0.0029312778199978287,0.0,0.04650448989544682,1.217742868107048e-10
Gibran Hemani,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Jie Zheng,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Benjamin Elsworth,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Kaitlin H. Wade,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Valeriia Haberland,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Denis Baird,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Charles Laurin,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Stephen Burgess,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Jack Bowden,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Ryan Langdon,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Vanessa Y. Tan,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
James Yarmolinsky,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Hashem A. Shihab,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Nicholas J. Timpson,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
David M. Evans,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Caroline L. Relton,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Richard M. Martin,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Tom R. Gaunt,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Philip Haycock,0.0020627510585169906,0.0,0.034012813336276766,3.7303342056610576e-15
Debbie A. Lawlor,0.00021713169037020953,0.0,0.03398634300910607,3.1965918506820647e-15
Kate Tilling,0.00021713169037020953,0.0,0.03398634300910607,3.1965918506820647e-15
Peter Bankhead,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Maurice B. Loughrey,0.0013027901422212572,0.0,0.0013027901422212572,0.0
José A. Fernández,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Yvonne Dombrowski,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Darragh G. McArt,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Philip D. Dunne,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Stephen McQuaid,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Ronan T. Gray,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Liam Murray,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Helen G. Coleman,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Jacqueline A. James,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Manuel Salto‐Tellez,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Peter W. Hamilton,0.0013027901422212572,0.0,0.0013027901422212572,0.0
Eric Bonabeau,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Marco Dorigo,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Guy Théraulaz,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Tim P. Morris,0.00021713169037020953,0.0,0.03404244665677334,5.133153146000685e-15
Michael J. Crowther,0.00021713169037020953,0.0,0.03404244665677334,5.1331531460006855e-15
J. N. S. Matthews,0.0003256975355553143,0.0,0.03423711846019706,1.0574215114815285e-14
D G Altman,0.0003256975355553143,0.0,0.03423711846019706,1.0574215114815285e-14
Michael J. Campbell,0.0003256975355553143,0.0,0.03423711846019706,1.0574215114815285e-14
Jeffrey O. Kephart,0.00010856584518510477,0.0,0.00010856584518510477,0.0
David M. Chess,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Ken Peffers,0.0003256975355553143,0.0,0.000473741869898639,0.0
Tuure Tuunanen,0.0003256975355553143,0.0,0.000473741869898639,0.0
Marcus A. Rothenberger,0.0003256975355553143,0.0,0.000473741869898639,0.0
Franz Baader,0.00043426338074041906,0.0,0.00043426338074041906,0.0
Diego Calvanese,0.00043426338074041906,0.0,0.00043426338074041906,0.0
Deborah L. McGuinness,0.00043426338074041906,0.0,0.00043426338074041906,0.0
Daniele Nardi,0.00043426338074041906,0.0,0.00043426338074041906,0.0
Peter F. Patel‐Schneider,0.00043426338074041906,0.0,0.00043426338074041906,0.0
Paul Knochel,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Gary A. Molander,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Wenyi Zhao,0.0003256975355553143,0.0,0.00043426338074041906,0.0
Rama Chellappa,0.0006513950711106286,2.1218080492202884e-07,0.0006513950711106286,0.0
P. Jonathon Phillips,0.0003256975355553143,0.0,0.00043426338074041906,0.0
Azriel Rosenfeld,0.0003256975355553143,0.0,0.00043426338074041906,0.0
Pavan Turaga,0.0003256975355553143,0.0,0.00043426338074041906,0.0
V. S. Subrahmanian,0.0003256975355553143,0.0,0.00043426338074041906,0.0
Octavian Udrea,0.0003256975355553143,0.0,0.00043426338074041906,0.0
Franz Urban Pappi,0.00010856584518510477,0.0,0.00024674055723887447,0.0
D. R. Cox,0.00021713169037020953,0.0,0.00021713169037020953,0.0
David Oakes,0.00021713169037020953,0.0,0.00021713169037020953,0.0
N. E. Breslow,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Jane Webster,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Richard T. Watson,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Micah D.J. Peters,0.0005428292259255238,0.0,0.0005428292259255238,0.0
Christina Godfrey,0.0005428292259255238,0.0,0.0005428292259255238,0.0
Hanan Khalil,0.0005428292259255238,0.0,0.0005428292259255238,0.0
Patricia McInerney,0.0005428292259255238,0.0,0.0005428292259255238,0.0
Deborah Parker,0.0005428292259255238,0.0,0.0005428292259255238,0.0
Cássia Baldini Soares,0.0005428292259255238,0.0,0.0005428292259255238,0.0
Todd D. Little,0.0003256975355553143,0.0,0.05175306216039826,2.9235656902091107e-07
Golan Shahar,0.0003256975355553143,0.0,0.05175306216039826,2.9235656902091107e-07
R. Bechmann,0.00021713169037020953,0.0,0.00021713169037020953,0.0
R. F. S. Hearmon,0.00021713169037020953,0.0,0.00021713169037020953,0.0
S. K. Kurtz,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Rui Xu,0.00010856584518510477,0.0,0.00010856584518510477,0.0
D. WunschII,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Michael J. Pencina,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Ralph B. D' Agostino,0.00043426338074041906,0.0,0.00021713169037020953,0.0
Ramachandran S. Vasan,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Rajkumar Buyya,0.0007599609162957334,2.8290773989603845e-07,0.0007599609162957334,0.0
Chee Shin Yeo,0.00043426338074041906,0.0,0.0005319726414070134,0.0
Srikumar Venugopal,0.00043426338074041906,0.0,0.0005319726414070134,0.0
James Broberg,0.00043426338074041906,0.0,0.0005319726414070134,0.0
Ivona Brandić,0.00043426338074041906,0.0,0.0005319726414070134,0.0
Harshit Gupta,0.0003256975355553143,0.0,0.00048361149218819396,0.0
Amir Vahid Dastjerdi,0.0003256975355553143,0.0,0.00048361149218819396,0.0
Soumya K. Ghosh,0.0003256975355553143,0.0,0.00048361149218819396,0.0
Fred Glover,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Manuel Laguna,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Carlos González,0.00010856584518510477,0.0,0.00010856584518510477,0.0
H. Bernhard Schlegel,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Neil Greenberg,0.0003256975355553143,0.0,0.0015807845033770558,0.0
Mary Docherty,0.0003256975355553143,0.0,0.0015807845033770558,0.0
Sam Gnanapragasam,0.0003256975355553143,0.0,0.0015807845033770558,0.0
Sujeevan Ratnasingham,0.00021713169037020953,2.357564499133654e-08,0.00021713169037020953,0.0
Paul D. N. Hebert,0.00010856584518510477,0.0,0.00014475446024680635,0.0
Paul D. N. H Ebert,0.00010856584518510477,0.0,0.00014475446024680635,0.0
John Lofland,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Toby S. Levy,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Shyam R. Chidamber,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Chris F. Kemerer,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Steven W. Kembel,0.0007599609162957334,0.0,0.0007599609162957334,0.0
Peter D. Cowan,0.0007599609162957334,0.0,0.0007599609162957334,0.0
Matthew R. Helmus,0.0007599609162957334,0.0,0.0007599609162957334,0.0
William K. Cornwell,0.0007599609162957334,0.0,0.0007599609162957334,0.0
Hélène Morlon,0.0007599609162957334,0.0,0.0007599609162957334,0.0
David D. Ackerly,0.0007599609162957334,0.0,0.0007599609162957334,0.0
Simon P. Blomberg,0.0007599609162957334,0.0,0.0007599609162957334,0.0
Campbell O. Webb,0.0007599609162957334,0.0,0.0007599609162957334,0.0
O. Redlich,0.00010856584518510477,0.0,0.00010856584518510477,0.0
A. T. Kister,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Norman C. Dalkey,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Olaf Helmer,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Stéphane Dray,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Anne‐Béatrice Dufour,0.00010856584518510477,0.0,0.00010856584518510477,0.0
Chen,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Chiang,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Storey,0.00021713169037020953,0.0,0.00021713169037020953,0.0
Laith Alzubaidi,0.000977092606665943,0.0,0.000977092606665943,0.0
Jinglan Zhang,0.000977092606665943,0.0,0.000977092606665943,0.0
Amjad J. Humaidi,0.000977092606665943,0.0,0.000977092606665943,0.0
Ayad Q. Al-Dujaili,0.000977092606665943,0.0,0.000977092606665943,0.0
Ye Duan,0.000977092606665943,0.0,0.000977092606665943,0.0
Omran Al-Shamma,0.000977092606665943,0.0,0.000977092606665943,0.0
José Santamaría,0.000977092606665943,0.0,0.000977092606665943,0.0
Mohammed A. Fadhel,0.000977092606665943,0.0,0.000977092606665943,0.0
Muthana Al‐Amidie,0.000977092606665943,0.0,0.000977092606665943,0.0
Laith Farhan,0.000977092606665943,0.0,0.000977092606665943,0.0
Saul Shiffman,0.00021713169037020953,0.0,0.0004628333399996571,0.0
